3406,1760,812
3400,1768,808
3395,1777,804
3391,1786,801
3388,1796,799
3384,1805,796
3381,1813,795
3379,1817,794
3374,1822,792
3366,1828,791
3359,1834,789
3354,1842,787
3352,1846,787
3347,1853,787
3344,1862,787
3341,1869,787
3338,1869,787
3331,1867,787
3326,1865,787
3319,1865,787
3310,1861,787
3301,1858,787
3294,1857,787
3283,1857,787
3273,1857,787
3267,1856,787
3258,1859,788
3248,1859,787
3238,1861,787
3228,1864,787
3220,1868,789
3210,1871,791
3201,1874,791
3191,1874,792
3184,1867,793
3176,1861,794
3167,1858,796
3158,1858,799
3149,1858,802
3140,1860,804
3131,1862,806
3121,1866,808
3112,1868,810
3107,1870,811
3102,1872,811
3095,1874,812
3085,1873,812
3075,1872,811
3065,1875,811
3060,1874,811
3057,1882,811
3056,1888,811
3055,1890,811
3058,1899,812
3058,1905,811
3056,1908,811
3055,1912,811
3059,1922,811
3062,1924,812
3070,1926,813
3071,1934,814
3072,1942,816
3068,1949,818
3059,1952,819
3057,1959,820
3056,1963,821
3058,1972,823
3066,1974,826
3075,1974,829
3083,1973,831
3093,1975,836
3096,1976,836
3106,1979,836
3111,1985,836
3111,1995,836
3079,1996,838
3079,2006,835
3078,2016,834
3077,2024,837
3070,2030,838
3061,2033,838
3058,2030,839
3058,2020,839
3059,2010,839
3053,2032,838
3043,2032,838
3034,2032,838
3024,2034,838
3014,2035,837
3004,2036,837
2995,2038,837
2985,2042,837
2976,2044,837
2974,2046,837
2973,2039,837
2971,2029,837
2969,2019,837
2967,2010,837
2966,2000,837
2964,1991,837
2963,1981,837
2963,1971,837
2964,1961,837
2966,1951,837
2969,1942,837
2971,1933,837
2975,1924,837
2978,1915,837
2981,1905,837
2984,1896,837
2987,1886,837
2989,1876,837
2990,1868,838
2990,1859,841
2991,1850,844
2994,1842,847
2998,1834,850
3003,1827,854
3007,1819,857
3014,1812,858
3021,1806,861
3028,1801,864
3034,1795,867
3042,1790,869
3051,1786,871
3059,1784,874
3067,1780,876
3072,1773,877
3076,1765,877
3077,1755,880
3077,1746,882
3076,1736,884
3077,1726,885
3077,1716,887
3073,1707,888
3069,1699,889
3061,1692,889
3055,1684,890
3047,1680,891
3040,1673,891
3032,1667,891
3025,1661,892
3020,1656,892
3018,1665,892
3019,1675,893
3020,1685,893
3021,1694,894
3019,1704,895
3016,1711,896
3009,1715,896
3000,1712,896
2990,1711,897
2980,1710,898
2974,1711,901
3018,1650,893
3015,1640,893
3015,1636,893
3015,1638,893
3015,1632,893
3015,1628,893
3015,1618,893
3019,1610,893
3020,1609,893
3020,1611,893
3024,1611,893
3027,1655,892
3037,1654,892
3046,1653,891
3055,1649,891
3064,1643,890
3072,1638,888
3080,1632,887
3087,1626,886
3092,1617,885
3096,1608,885
3101,1601,884
3107,1593,883
3115,1587,882
3122,1581,881
3127,1572,881
3128,1562,882
3130,1553,882
3136,1545,881
3143,1538,879
3149,1530,877
3155,1523,876
3163,1517,875
3171,1512,875
3179,1506,874
3182,1503,873
3192,1500,872
3201,1496,871
3210,1491,871
3218,1486,871
3227,1483,871
3237,1484,871
3247,1484,871
3257,1485,871
3267,1486,871
3276,1488,871
3286,1491,871
3302,1499,873
3312,1503,871
3321,1505,872
3331,1505,873
3341,1504,873
3351,1505,874
3360,1508,873
3369,1512,873
3378,1514,873
3388,1512,872
3392,1506,873
3392,1500,873
3392,1494,873
3388,1486,873
3386,1483,873
3384,1478,873
3382,1474,873
3381,1472,873
3384,1480,873
3399,1483,873
3409,1480,873
3418,1479,873
3427,1481,872
3431,1483,872
3437,1493,869
3442,1502,867
3449,1510,864
3456,1516,862
3465,1522,858
3471,1530,856
3478,1537,855
3485,1544,855
3492,1550,855
3501,1553,855
3510,1549,855
3511,1546,855
3511,1540,856
3511,1536,857
3512,1526,857
3512,1517,857
3544,1519,855
3550,1518,848
3553,1513,848
3552,1521,850
3551,1526,845
3554,1530,839
3559,1521,839
3566,1517,836
3566,1521,836
3470,1537,856
3461,1541,859
3453,1546,860
3444,1551,861
3437,1558,862
3430,1565,863
3423,1572,860
3416,1579,857
3407,1584,857
3397,1585,856
3388,1585,856
3380,1585,855
3393,1587,856
3402,1596,857
3409,1604,858
3416,1610,857
3427,1608,851
3435,1607,848
3437,1608,848
3436,1611,838
3437,1621,834
3439,1619,833
3445,1622,832
3447,1624,832
3448,1622,832
3441,1630,833
3438,1637,833
3437,1638,833
3433,1633,832
3424,1635,831
3416,1640,830
3416,1650,829
3422,1652,829
3432,1650,828
3440,1646,825
3447,1639,823
3453,1630,821
3458,1622,819
3467,1617,818
3476,1620,814
3485,1623,812
3495,1625,811
3496,1634,810
3498,1643,807
3507,1647,804
3517,1650,804
3526,1654,800
3534,1659,796
3541,1665,795
3544,1668,795
3391,1585,856
3378,1585,855
3367,1584,855
3357,1583,854
3347,1581,854
3338,1577,855
3329,1572,857
3320,1568,858
3311,1564,857
3302,1560,857
3291,1564,856
3280,1561,861
3272,1559,864
3268,1555,864
3266,1547,864
3259,1541,864
3257,1537,864
3255,1536,864
3249,1531,864
3246,1528,864
3239,1530,867
3239,1530,872
3239,1536,873
3241,1545,873
3242,1543,873
3240,1550,872
3240,1560,872
3232,1565,874
3224,1569,876
3220,1578,877
3217,1587,876
3213,1596,876
3209,1605,876
3209,1613,876
3211,1618,875
3218,1625,877
3226,1630,875
3235,1635,876
3236,1636,876
3200,1616,877
3191,1611,877
3183,1605,877
3176,1598,879
3167,1593,880
3158,1591,881
3149,1587,882
3139,1583,882
3130,1579,882
3124,1578,881
3127,1568,881
3133,1550,881
3145,1537,879
3155,1523,876
3169,1513,875
3177,1504,875
3164,1500,878
3154,1499,878
3148,1497,880
3140,1493,883
3133,1487,886
3129,1480,889
3125,1472,893
3121,1465,896
3117,1457,898
3115,1448,901
3112,1439,903
3109,1431,906
3107,1422,908
3107,1415,909
3109,1408,911
3113,1400,913
3115,1391,915
3118,1381,914
3121,1372,914
3121,1363,913
3125,1353,913
3132,1344,915
3136,1338,914
3175,1318,912
3184,1326,909
3192,1334,906
3199,1342,903
3204,1353,899
3207,1362,897
3212,1371,894
3216,1380,892
3222,1388,888
3228,1396,883
3233,1405,880
3235,1414,880
3238,1423,880
3240,1431,878
3239,1441,877
3237,1451,876
3231,1459,875
3230,1469,873
3227,1478,872
3100,1416,910
3090,1416,911
3080,1417,914
3072,1419,916
3063,1423,919
3057,1428,922
3052,1436,924
3044,1436,926
3034,1437,928
3026,1438,932
3021,1445,934
3014,1449,935
3005,1450,937
2997,1445,939
2990,1445,940
2985,1449,942
2980,1452,944
2975,1454,945
2969,1458,948
2960,1461,949
2950,1462,950
2968,1715,901
2965,1725,901
2965,1735,901
2966,1745,901
2966,1754,901
2965,1764,901
2961,1772,901
2953,1777,901
2940,1779,901
2931,1776,901
2922,1774,901
2913,1776,901
2905,1783,901
2902,1792,901
2903,1802,901
2902,1811,901
2894,1816,901
2884,1818,901
2875,1822,901
2868,1827,901
2860,1823,901
2853,1818,901
2853,1815,901
2848,1807,901
2847,1797,901
2845,1787,901
2839,1780,901
2832,1774,902
2826,1771,903
2825,1779,903
2822,1789,898
2818,1798,893
2814,1807,892
2814,1815,893
2815,1820,894
2806,1823,896
2807,1829,897
2813,1833,897
2821,1767,903
2813,1761,904
2807,1753,905
2801,1746,905
2793,1739,906
2786,1732,906
2779,1725,907
2773,1718,909
2767,1710,911
2761,1702,913
2755,1695,915
2748,1688,917
2743,1681,920
2739,1678,921
2740,1688,919
2742,1697,919
2736,1701,921
2727,1704,924
2718,1706,922
2708,1707,919
2698,1707,917
2689,1711,913
2683,1718,911
2678,1725,907
2671,1733,904
2667,1747,904
2668,1770,901
2678,1780,905
2678,1779,908
2677,1775,908
2676,1769,908
2661,1766,910
2657,1764,911
2657,1761,912
2661,1757,913
2675,1753,919
2675,1756,919
2681,1762,919
2670,1768,920
2657,1768,920
2655,1767,920
2661,1768,920
2657,1768,920
2736,1673,923
2735,1665,926
2734,1657,930
2734,1648,933
2735,1641,936
2740,1635,939
2745,1628,943
2751,1623,946
2759,1619,950
2767,1617,953
2776,1620,955
2784,1623,957
2793,1619,959
2799,1613,962
2808,1610,965
2816,1606,967
2824,1601,970
2831,1594,972
2837,1587,975
2842,1579,977
2838,1572,980
2828,1569,980
2819,1569,980
2810,1572,980
2802,1577,980
2794,1575,980
2788,1567,980
2783,1558,980
2781,1549,980
2780,1537,980
2778,1527,981
2772,1519,980
2769,1511,984
2769,1501,985
2769,1491,985
6853,6503,1297
6849,6505,1297
6847,6506,1297
6845,6507,1296
6844,6509,1296
6842,6509,1296
6839,6512,1295
6832,6516,1294
6826,6519,1294
6822,6521,1293
6816,6524,1292
6811,6529,1290
6806,6535,1286
6804,6538,1285
6803,6539,1285
6803,6540,1285
6801,6544,1283
6799,6547,1283
6798,6550,1282
6794,6551,1282
6789,6556,1280
6788,6560,1279
6786,6569,1277
6783,6574,1277
6780,6580,1276
6776,6585,1276
6772,6591,1275
6768,6595,1275
6760,6601,1277
6754,6609,1274
6751,6612,1273
6746,6618,1273
6741,6623,1272
6736,6628,1271
6730,6633,1271
6725,6639,1270
6719,6645,1269
6714,6652,1268
6709,6659,1266
6702,6666,1263
6697,6673,1261
6692,6681,1260
6687,6689,1258
6682,6697,1256
6675,6704,1254
6667,6708,1252
6664,6716,1252
6663,6726,1252
6662,6736,1252
6660,6745,1252
6658,6755,1252
6657,6765,1253
6656,6775,1254
6656,6785,1253
6657,6795,1253
6660,6804,1253
6661,6812,1253
6656,6823,1253
6655,6828,1253
6674,6825,1253
6680,6819,1253
6689,6819,1253
6665,6794,1253
6675,6793,1253
6653,6717,1249
6644,6722,1247
6635,6726,1246
6626,6730,1243
6617,6734,1241
6613,6743,1239
6607,6750,1237
6599,6756,1234
6591,6763,1230
6586,6771,1228
6582,6780,1226
6577,6789,1224
6572,6797,1223
6566,6805,1221
6559,6812,1220
6553,6820,1220
6548,6829,1220
6546,6838,1220
6542,6847,1220
6546,6856,1220
6549,6865,1219
6550,6874,1218
6543,6881,1215
6533,6883,1213
6525,6888,1211
6516,6893,1209
6510,6900,1207
6506,6910,1203
6506,6917,1201
6505,6923,1199
6498,6925,1199
6494,6934,1192
6552,6986,1193
6564,6984,1192
6570,6984,1192
6571,6985,1192
6573,6985,1192
6576,6985,1192
6582,6986,1192
6592,6986,1191
6610,6994,1192
6619,6997,1191
6628,6995,1192
6637,6991,1193
6646,6990,1194
6656,6988,1195
6665,6991,1196
6674,6993,1198
6683,6992,1198
6692,6991,1199
6701,6995,1199
6710,6998,1200
6719,6994,1201
6726,6988,1202
6735,6985,1203
6743,6981,1205
6743,6977,1206
6752,6980,1207
6762,6977,1209
6768,6977,1210
6769,6977,1210
6774,6976,1211
6783,6974,1213
6791,6972,1215
6800,6971,1218
6808,6970,1220
6817,6969,1220
6828,6970,1221
6836,6970,1221
6841,6972,1221
6850,6970,1221
6861,6971,1219
6869,6967,1217
6871,6958,1218
6871,6948,1217
6872,6939,1216
6868,6934,1218
6868,6926,1214
6861,6919,1213
6856,6911,1212
6858,6902,1212
6860,6893,1212
6864,6885,1210
6869,6876,1206
6870,6867,1203
6872,6857,1199
6882,6853,1195
6887,6845,1194
6889,6838,1194
6892,6829,1193
6896,6821,1192
6902,6825,1189
6908,6834,1185
6913,6842,1183
6921,6846,1182
6926,6838,1179
7509,6832,1366
7519,6833,1366
7529,6834,1367
7538,6833,1369
7547,6833,1371
7556,6834,1374
7562,6834,1376
7569,6835,1378
7577,6837,1381
7585,6837,1383
7593,6837,1386
7601,6839,1390
7610,6841,1392
7619,6842,1395
7627,6841,1398
7635,6841,1401
7643,6841,1404
7652,6842,1407
7659,6844,1409
7668,6841,1411
7676,6841,1414
7685,6843,1417
7693,6845,1420
7702,6843,1422
7710,6838,1424
7718,6837,1427
7727,6839,1430
7737,6839,1432
7746,6839,1435
7755,6840,1437
7762,6844,1439
7769,6845,1441
7777,6848,1444
7783,6855,1445
7788,6863,1448
7795,6870,1450
7803,6873,1452
7812,6874,1454
7821,6878,1457
7829,6881,1458
7833,6882,1459
7842,6887,1461
7848,6894,1462
7855,6900,1462
7863,6902,1463
7872,6903,1463
7881,6904,1465
7891,6905,1467
7872,6915,1463
7862,6927,1463
7852,6926,1462
7842,6925,1463
7827,6930,1463
7814,6935,1461
7805,6939,1458
7797,6944,1458
7785,6946,1457
7776,6949,1457
7769,6955,1456
7762,6962,1456
7752,6964,1456
7743,6965,1455
7733,6964,1454
7724,6961,1454
7715,6958,1454
7706,6956,1453
7700,6961,1453
7694,6968,1454
7764,6976,1456
7763,6986,1458
7764,7000,1459
7772,7006,1461
7782,7010,1463
7793,7014,1465
7802,7016,1466
7807,7024,1467
7814,7030,1469
7816,7033,1470
7816,7035,1470
7819,7039,1470
7825,7045,1470
7831,7044,1470
7832,7048,1470
7832,7063,1471
7832,7063,1472
6979,6988,1389
6973,6995,1392
6964,6999,1395
6954,7004,1401
6947,7010,1411
6951,7008,1409
6964,7001,1397
6978,6987,1389
6982,6979,1388
6984,6977,1384
6988,6971,1381
6991,6969,1380
6989,6963,1372
6990,6956,1370
6992,6953,1370
6991,6955,1370
6999,6943,1368
7001,6941,1369
7012,6923,1368
7021,6904,1380
7035,6890,1392
7046,6881,1368
7060,6865,1348
7072,6852,1342
7087,6829,1333
7091,6827,1331
7092,6822,1332
7092,6821,1332
7096,6818,1332
7475,6834,1365
7462,6833,1365
7448,6832,1365
7435,6826,1363
7426,6823,1362
7414,6822,1360
7403,6821,1359
7393,6821,1358
7379,6820,1356
7370,6821,1355
7358,6820,1353
7349,6818,1352
7342,6816,1349
7336,6823,1351
7325,6828,1352
7314,6835,1353
7303,6834,1351
7295,6839,1351
7288,6843,1352
7287,6839,1351
7287,6838,1350
7317,6815,1343
7307,6818,1339
7298,6822,1336
7289,6826,1332
7279,6831,1327
7269,6832,1323
7259,6832,1318
7252,6837,1315
7243,6838,1312
7232,6832,1307
7225,6826,1303
7214,6828,1299
7205,6830,1299
7195,6833,1302
7186,6836,1304
7177,6838,1306
7168,6843,1308
7161,6849,1310
7153,6855,1311
7146,6861,1313
7138,6866,1315
7129,6864,1317
7122,6859,1319
7114,6858,1322
7106,6854,1323
7100,6846,1322
7095,6840,1326
7092,6832,1329
6828,5709,1292
6831,5703,1292
6837,5700,1292
6845,5700,1291
6848,5698,1291
6854,5696,1291
6861,5701,1290
6868,5708,1288
6870,5713,1287
6867,5706,1289
6860,5699,1290
6851,5696,1291
6842,5700,1292
6835,5701,1292
6829,5708,1292
6827,5719,1293
6827,5729,1296
6826,5740,1295
6826,5743,1294
6826,5742,1295
6824,5744,1295
6828,5746,1300
6826,5742,1301
6824,5747,1308
6829,5747,1311
6830,5744,1311
6829,5748,1311
6829,5749,1311
6829,5750,1311
6829,5751,1311
6830,5751,1311
6829,5745,1311
6828,5743,1312
6829,5748,1311
6827,5751,1311
6829,5751,1311
6834,5751,1311
6834,5741,1311
6834,5738,1311
6834,5739,1311
6833,5736,1313
6832,5724,1299
6830,5704,1292
6884,5734,1280
6892,5739,1280
6901,5741,1282
6910,5743,1283
6917,5750,1282
6923,5757,1280
6928,5766,1279
6932,5775,1277
6940,5781,1278
6939,5790,1276
6930,5790,1272
6922,5785,1268
6912,5782,1262
6911,5782,1261
6904,5780,1257
6897,5775,1255
6890,5770,1252
6882,5764,1248
6874,5757,1244
6867,5757,1241
6870,5767,1238
6875,5776,1235
6881,5784,1233
6888,5791,1230
6895,5798,1228
6903,5804,1228
6912,5808,1227
6919,5812,1225
6929,5816,1223
6938,5820,1219
6947,5824,1215
6955,5829,1212
6965,5833,1208
6974,5835,1205
6983,5839,1202
6992,5842,1199
6999,5845,1198
7005,5853,1193
7011,5860,1191
7015,5868,1187
7012,5878,1182
7009,5883,1179
7011,5888,1177
7009,5895,1176
7018,5895,1173
7097,6150,1173
7096,6160,1170
7097,6170,1168
7099,6179,1165
7106,6185,1163
7116,6186,1162
7126,6185,1161
7132,6191,1163
7140,6190,1160
7146,6198,1158
7151,6206,1156
7156,6214,1154
7162,6222,1153
7167,6231,1151
7174,6241,1149
7179,6249,1148
7185,6257,1148
7190,6265,1147
7195,6274,1146
7200,6282,1145
7201,6285,1144
7206,6292,1143
7211,6301,1142
7215,6310,1140
7217,6313,1138
7167,6226,1152
7177,6231,1152
7186,6236,1152
7195,6239,1153
7204,6243,1153
7212,6247,1156
7221,6250,1158
7230,6255,1158
7238,6260,1160
7242,6263,1161
7250,6266,1163
7257,6271,1166
7265,6277,1168
7272,6283,1170
7278,6289,1173
7285,6296,1175
7290,6304,1177
7293,6313,1180
7295,6322,1182
7299,6330,1185
7305,6335,1189
7309,6339,1192
7314,6347,1192
7320,6355,1192
7324,6363,1192
7327,6372,1193
7333,6377,1194
7339,6387,1195
7344,6394,1197
7349,6400,1199
7357,6402,1202
7364,6403,1206
7362,6412,1203
7367,6420,1203
7374,6427,1202
7379,6436,1202
7385,6440,1202
7394,6437,1204
7402,6433,1208
7409,6438,1209
7415,6443,1209
7429,6445,1217
7436,6450,1217
7444,6456,1218
7453,6460,1219
7461,6465,1221
7468,6471,1221
7476,6471,1223
7484,6472,1223
7485,6479,1221
7489,6485,1223
7496,6489,1222
7526,6497,1233
7535,6499,1234
7542,6506,1235
7549,6512,1235
7559,6513,1239
7568,6515,1241
7580,6514,1245
7590,6514,1247
7599,6512,1249
7607,6517,1250
7615,6522,1250
7622,6524,1249
7458,6309,1301
7464,6321,1299
7468,6331,1298
7476,6337,1301
7483,6340,1304
7490,6343,1307
7499,6345,1311
7499,6354,1312
7500,6364,1311
7508,6368,1314
7517,6371,1316
7522,6368,1320
7525,6360,1321
7532,6354,1323
7536,6353,1324
7535,6361,1325
7539,6369,1327
7548,6374,1330
7556,6373,1333
7564,6372,1337
7567,6363,1337
7568,6353,1337
7568,6347,1337
7848,6480,1331
7857,6484,1328
7865,6488,1325
7880,6494,1320
8235,6569,1144
8240,6576,1142
8249,6580,1141
8256,6581,1140
8253,6587,1140
8252,6591,1140
8256,6582,1140
8256,6581,1140
8258,6579,1140
8264,6571,1141
8271,6565,1142
8279,6561,1144
8282,6552,1146
8276,6545,1145
8277,6536,1147
8281,6529,1151
8285,6522,1154
8281,6514,1156
8276,6508,1155
8269,6501,1155
8272,6493,1157
8275,6483,1159
8274,6474,1161
8272,6465,1162
8274,6456,1163
8274,6446,1164
8273,6437,1166
8275,6428,1168
8278,6419,1171
8280,6411,1174
8283,6407,1175
8280,6396,1177
8278,6387,1178
8281,6378,1177
8288,6372,1177
8292,6363,1176
8295,6357,1175
8303,6351,1174
8310,6344,1174
8319,6340,1174
8326,6334,1174
8333,6329,1174
8341,6323,1174
8350,6319,1175
8355,6311,1175
8360,6304,1175
8370,6304,1174
8379,6301,1174
8388,6297,1173
8397,6293,1174
8405,6285,1175
8413,6279,1176
8420,6272,1176
8426,6265,1177
8432,6257,1178
8436,6249,1178
8439,6240,1179
8443,6231,1179
8444,6221,1180
8445,6214,1181
8443,6210,1181
8441,6206,1182
8439,6198,1186
8438,6191,1191
8434,6185,1195
8426,6182,1198
8417,6181,1201
8409,6184,1204
8403,6190,1206
8396,6197,1209
8389,6202,1212
8382,6207,1215
8377,6214,1218
8370,6220,1220
8364,6226,1223
8358,6229,1226
8351,6232,1229
8349,6232,1230
8346,6230,1232
8338,6233,1235
8331,6233,1239
8326,6228,1243
8320,6222,1246
8315,6215,1250
8309,6209,1253
8301,6207,1257
8297,6215,1260
8297,6224,1262
8297,6234,1264
8294,6242,1267
8288,6247,1270
8281,6253,1274
8273,6256,1277
8265,6258,1281
8258,6262,1285
8251,6267,1288
8245,6273,1291
8238,6276,1296
8230,6279,1299
8225,6286,1301
8220,6295,1303
8214,6302,1305
8206,6307,1307
8198,6311,1310
8195,6319,1313
8195,6326,1315
8192,6334,1316
8186,6335,1316
8181,6342,1317
8175,6349,1317
8169,6354,1317
8160,6360,1316
8152,6365,1316
8142,6368,1316
8134,6373,1316
8126,6379,1316
8119,6385,1315
8116,6395,1315
8115,6405,1314
8114,6414,1315
8111,6424,1314
8104,6431,1313
8101,6440,1312
8099,6450,1312
8097,6460,1312
8096,6469,1310
8096,6479,1309
8097,6486,1308
8105,6484,1309
8114,6484,1309
8124,6485,1305
8133,6489,1300
8133,6493,1297
8133,6493,1293
8134,6493,1291
8134,6494,1288
8135,6501,1286
8136,6502,1286
8134,6504,1286
8136,6501,1286
8138,6499,1286
8144,6491,1282
8145,6484,1281
8151,6481,1273
8152,6469,1266
8149,6463,1266
8152,6465,1265
8146,6459,1265
8144,6457,1265
8137,6458,1265
8130,6459,1266
8132,6459,1266
8144,6446,1264
8147,6436,1264
8151,6428,1267
8155,6422,1270
8164,6418,1274
8174,6412,1279
8173,6407,1282
8174,6406,1284
8170,6411,1278
8160,6412,1280
8154,6418,1284
8151,6427,1289
8147,6422,1291
8155,6413,1293
8163,6406,1297
8171,6401,1298
8178,6395,1299
8186,6389,1299
8193,6382,1301
8200,6377,1302
6969,6463,1327
6962,6463,1325
6952,6467,1322
6944,6471,1318
6934,6472,1315
6926,6471,1312
6921,6471,1310
6916,6472,1308
6907,6474,1307
6900,6476,1306
6891,6479,1303
6885,6480,1302
6876,6481,1300
6869,6481,1299
6864,6481,1300
6859,6483,1300
6857,6488,1300
6856,6496,1299
6854,6502,1298
6850,6505,1297
6843,6510,1296
6837,6513,1295
6833,6516,1294
6828,6518,1294
6824,6520,1293
6820,6522,1292
6819,6522,1292
6816,6524,1292
6812,6524,1295
6812,6528,1291
6806,6535,1287
6803,6539,1285
6801,6545,1283
6797,6549,1282
6793,6552,1282
6790,6556,1280
6789,6561,1279
6787,6566,1278
6784,6572,1277
6781,6577,1276
6777,6583,1276
6774,6588,1275
6772,6592,1275
6767,6596,1275
6762,6599,1275
6759,6602,1275
6755,6607,1274
6752,6611,1274
6748,6616,1273
6745,6620,1273
6741,6624,1272
6734,6630,1271
6729,6635,1271
6723,6641,1270
6718,6645,1269
6714,6651,1268
6712,6655,1267
6709,6660,1266
6703,6664,1264
6700,6669,1263
6695,6677,1261
6690,6685,1259
6685,6694,1257
6679,6702,1255
6673,6706,1253
6670,6710,1251
6661,6712,1250
6660,6714,1250
6652,6717,1249
6643,6722,1247
6636,6726,1246
6629,6730,1244
6619,6732,1242
6613,6740,1240
6609,6748,1238
6601,6754,1234
6593,6761,1231
6587,6768,1228
6583,6777,1227
6579,6786,1225
6575,6795,1224
6568,6803,1222
6561,6809,1220
6555,6817,1220
6550,6825,1220
6546,6834,1220
6544,6841,1220
6543,6850,1220
6546,6858,1220
6550,6865,1219
6551,6874,1218
6545,6880,1216
6537,6884,1214
6531,6884,1213
6530,6885,1213
6521,6890,1211
6513,6896,1209
6508,6904,1205
6505,6914,1202
6504,6923,1199
6495,6926,1192
6456,6916,1183
6457,6901,1180
6458,6889,1179
6463,6876,1175
6470,6864,1172
6476,6858,1170
6482,6850,1168
6487,6842,1167
6488,6832,1165
6494,6824,1163
6492,6815,1161
6486,6807,1156
6482,6798,1154
6482,6788,1151
6479,6775,1148
6476,6765,1146
6471,6744,1142
6470,6734,1139
6471,6725,1138
6472,6715,1138
6468,6706,1136
6471,6698,1136
6471,6688,1134
6470,6678,1132
6471,6669,1131
6473,6659,1130
6474,6650,1131
6475,6640,1132
6474,6631,1133
6472,6621,1134
6468,6613,1135
6467,6603,1136
6467,6594,1136
6466,6584,1136
6463,6574,1138
6461,6565,1138
6464,6559,1138
6465,6549,1138
6465,6540,1138
6463,6530,1139
6458,6522,1139
6451,6516,1140
6444,6510,1141
6440,6501,1142
6433,6498,1143
6428,6495,1143
6426,6487,1144
6429,6479,1144
6441,6479,1148
6450,6474,1151
6423,6476,1144
6417,6472,1145
6410,6466,1146
6410,6456,1146
6414,6449,1149
6420,6442,1150
6424,6433,1151
6428,6424,1152
6431,6415,1152
6432,6405,1153
6431,6395,1154
6429,6386,1154
6425,6377,1155
6425,6368,1158
6427,6359,1159
6430,6350,1161
6431,6341,1162
6434,6334,1164
6436,6321,1165
6437,6308,1168
6440,6299,1170
6445,6292,1172
6449,6283,1173
6454,6275,1175
6456,6270,1179
6458,6260,1177
6462,6251,1180
6466,6242,1183
6472,6237,1186
6478,6231,1189
6479,6223,1193
6477,6215,1194
6479,6204,1193
6479,6193,1195
6508,6243,1245
6514,6251,1247
6522,6254,1249
6530,6251,1252
6538,6247,1254
6545,6242,1256
6551,6243,1259
6554,6248,1260
6559,6250,1262
6546,6255,1267
6539,6261,1268
6531,6266,1268
6526,6262,1268
6524,6256,1269
6512,6236,1266
6507,6241,1268
5967,6100,1085
5977,6100,1085
5987,6100,1085
5998,6100,1084
6011,6100,1083
6022,6100,1084
6033,6100,1082
6052,6099,1087
6062,6099,1084
6072,6100,1084
6083,6100,1084
6093,6100,1083
6103,6099,1084
6113,6099,1085
6123,6099,1085
6132,6096,1087
6140,6094,1091
6148,6092,1094
6155,6089,1098
6161,6082,1099
6166,6074,1101
6172,6067,1103
6178,6060,1104
6183,6054,1105
6181,6053,1105
6188,6053,1107
6194,6057,1109
6198,6059,1109
6203,6062,1108
6209,6063,1108
6210,6063,1108
6213,6063,1108
6220,6064,1106
6227,6062,1104
6236,6058,1102
6245,6053,1101
6252,6046,1098
6260,6042,1095
